Reporting Date;Sale Month;Store;Artist;Title;ISRC;UPC;Quantity;Team Percentage;Song/Album;Country of Sale;Songwriter Royalties Withheld;Earnings (USD)
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;45;100;Song;CA;0;0.26158747
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;CO;0;0.00398401
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;7;100;Song;FR;0;0.05120809
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;GR;0;0.01157602
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;IE;0;0.03309806
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;IL;0;0.01189602
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;MX;0;0.00601601
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;RO;0;0.00380601
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;15;100;Song;ZA;0;0.06272711
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;3;100;Song;TH;0;0.00959102
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;TR;0;0.00508801
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;56;100;Song;GB;0;0.77065940
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;379;100;Song;US;0;2.19037597
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;7;100;Song;PT;0;0.00927502
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;NO;0;0.01055402
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;BG;0;0.00178300
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;CL;0;0.00271700
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;12;100;Song;ES;0;0.09360017
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;42;100;Song;DE;0;0.32992460
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;9;100;Song;UG;0;0.00717301
2021-11-19;2021-03;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;CH;0;0.00889202
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;7;100;Song;NO;0;0.06875312
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;18;100;Song;DK;0;0.09782018
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;SE;0;0.01019802
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;12;100;Song;PL;0;0.01553203
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;24;100;Song;AU;0;0.22453241
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;3;100;Song;BE;0;0.02537505
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;62;100;Song;CA;0;0.43947680
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;6;100;Song;FR;0;0.04222608
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;MY;0;0.00775401
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;MX;0;0.00353901
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;NL;0;0.00902602
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;26;100;Song;RO;0;0.10314619
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;11;100;Song;ZA;0;0.04640708
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;ES;0;0.03963407
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;TR;0;0.00590801
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;37;100;Song;GB;0;0.22239040
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;302;100;Song;US;0;1.98901661
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;CH;0;0.01034602
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;IT;0;0.00041600
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;AR;0;0.00192800
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;BG;0;0.00185500
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;CL;0;0.00243000
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;NG;0;0.00694601
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;30;100;Song;PT;0;0.03894007
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;TH;0;0.00444101
2021-11-19;2021-04;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;6;100;Song;UG;0;0.00695401
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;8;100;Song;PL;0;0.01412503
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;NO;0;0.06007011
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;SE;0;0.04129607
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;27;100;Song;DE;0;0.23449943
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;AR;0;0.00175200
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;11;100;Song;AU;0;0.10206019
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;BR;0;0.00572801
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;34;100;Song;CA;0;0.22188840
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;CO;0;0.00235800
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;14;100;Song;RO;0;0.06425212
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;FI;0;0.01296002
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;NL;0;0.05073509
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;PE;0;0.01737503
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;11;100;Song;ZA;0;0.05553410
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;6;100;Song;ES;0;0.04574508
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;24;100;Song;TR;0;0.03225606
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;50;100;Song;GB;0;0.29398053
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;598;100;Song;US;0;3.78553787
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;IT;0;0.00581401
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;9;100;Song;DK;0;0.03355206
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;BG;0;0.00036600
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;6;100;Song;FR;0;0.03752407
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;LV;0;0.00567101
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;9;100;Song;PT;0;0.01138502
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;TH;0;0.00489501
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;8;100;Song;UG;0;0.00640501
2021-11-19;2021-05;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;6;100;Song;CH;0;0.05657410
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;FR;0;0.02035004
2021-11-24;2021-05;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;CN;0;0.00075493
2021-11-24;2021-05;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;US;0;0.00376373
2021-11-24;2021-05;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;3;100;Song;DE;0;0.00282280
2021-11-24;2021-05;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;IE;0;0.00094093
2021-11-24;2021-05;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;CO;0;0.00188187
2021-11-24;2021-05;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;AE;0;0.00094093
2021-11-24;2021-05;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;BE;0;0.00188187
2021-11-24;2021-05;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;CA;0;0.00094093
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;NO;0;0.01407703
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;DK;0;0.03354206
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;20;100;Song;DE;0;0.26878049
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;PL;0;0.00457801
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;6;100;Song;AR;0;0.00633601
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;AU;0;0.01251802
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;9;100;Song;BE;0;0.10726219
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;BR;0;0.00383901
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;19;100;Song;CA;0;0.18306533
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;CL;0;0.00521001
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;CO;0;0.01250002
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;HK;0;0.00927402
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;HU;0;0.00610801
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;MY;0;0.00555801
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;NL;0;0.01231802
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;PE;0;0.01756403
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;RO;0;0.02648005
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;ES;0;0.02135204
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;17;100;Song;TR;0;0.02599305
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;16;100;Song;GB;0;0.14363226
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;23;100;Song;US;0;0.00250700
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;59;100;Song;US;0;0.67024122
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;9;100;Song;DE;0;0.06804912
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;DK;0;0.04625208
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;DK;0;0.00822201
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;3;100;Song;DE;0;0.08043015
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;PL;0;0.00373901
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;9;100;Song;PL;0;0.00520201
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;AU;0;0.00802501
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;BR;0;0.00529601
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;39;100;Song;CA;0;0.23961643
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;3;100;Song;CL;0;0.00807301
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;6;100;Song;CL;0;0.02803205
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;FR;0;0.03437506
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;IE;0;0.00950702
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;JM;0;0.00731201
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;14;100;Song;PT;0;0.01939004
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;UG;0;0.00177400
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;RO;0;0.01792403
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;ZA;0;0.00678201
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;TH;0;0.02273604
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;23;100;Song;GB;0;0.15219128
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;53;100;Song;US;0;0.29372653
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;313;100;Song;US;0;2.34906926
2021-11-19;2021-06;Tidal;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;CH;0;0.02215804
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;21;100;Song;IT;0;0.05516000
2021-11-24;2021-06;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;DE;0;0.00095686
2021-11-24;2021-06;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;US;0;0.00095686
2021-11-24;2021-06;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;CA;0;0.00191372
2021-11-24;2021-07;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;US;0;0.00090599
2021-11-24;2021-07;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;DE;0;0.00090599
2021-11-24;2021-07;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;HN;0;0.00090599
2021-11-24;2021-07;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;GI;0;0.00090599
2021-11-24;2021-08;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;CN;0;0.00084529
2021-11-24;2021-08;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;PE;0;0.00092117
2021-11-24;2021-08;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;3;100;Song;SE;0;0.00276351
2021-11-24;2021-08;TikTok;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;CA;0;0.00092117
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;67;100;Song;AT;0;0.08126200
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;9;100;Song;BE;0;0.02917700
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;49;100;Song;BG;0;0.03445000
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;286;100;Song;CA;0;1.13343300
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;46;100;Song;CH;0;0.25065300
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;22;100;Song;CL;0;0.08407700
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;361;100;Song;DE;0;0.78671400
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;98;100;Song;ES;0;0.12865300
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;FI;0;0.00882300
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;154;100;Song;FR;0;0.25865900
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;472;100;Song;GB;0;1.10267400
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;60;100;Song;GR;0;0.02888800
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;6;100;Song;IE;0;0.02002300
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;62;100;Song;IN;0;0.01946800
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;25;100;Song;PE;0;0.01593600
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;38;100;Song;PT;0;0.04362100
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;59;100;Song;AU;0;0.21365100
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;67;100;Song;RO;0;0.07285100
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;533;100;Song;US;0;2.30038800
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;41;100;Song;ZA;0;0.04282100
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;6;100;Song;DO;0;0.00388700
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;MY;0;0.00500700
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;76;100;Song;NL;0;0.22529700
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;3;100;Song;PH;0;0.00182300
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;SG;0;0.00424900
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;34;100;Song;BR;0;0.01472600
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;7;100;Song;NG;0;0.00276900
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;SE;0;0.02588600
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;10;100;Song;TR;0;0.00187200
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;UA;0;0.00489600
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;DK;0;0.02187200
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;13;100;Song;MX;0;0.00896300
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;OM;0;0.00090700
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;13;100;Song;CO;0;0.01294400
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;KW;0;0.00290400
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;RS;0;0.00283300
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;7;100;Song;AE;0;0.01166200
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;14;100;Song;PL;0;0.00885300
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;HR;0;0.00093000
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;NO;0;0.00437700
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;8;100;Song;SA;0;0.00569300
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;CR;0;0.00116800
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;6;100;Song;KR;0;0.00874100
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;LT;0;0.00389500
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;TH;0;0.00070400
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;AR;0;0.00027700
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;AW;0;0.00085100
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;HU;0;0.00226500
2021-11-09;2021-09;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;RU;0;0.00258200
2021-11-24;2021-09;Spotify;FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;3;100;Song;KG;0;0.00713100
2021-11-09;2021-09;YouTube (Audio);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;CA;0;0.00363200
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;AE;0;0.02164000
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;25;100;Song;AR;0;0.02341600
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;24;100;Song;AT;0;0.31213900
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;29;100;Song;AU;0;0.24633400
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;4;100;Song;BE;0;0.03529000
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;BG;0;0.00388100
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;14;100;Song;BR;0;0.04624400
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;115;100;Song;CA;0;1.18046600
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;55;100;Song;CH;0;0.58292300
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;CL;0;0.00423600
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;84;100;Song;DE;0;1.11004700
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;DO;0;0.00337800
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;EG;0;0.00775300
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;2;100;Song;ES;0;0.01384600
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;22;100;Song;FR;0;0.24204800
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;60;100;Song;GB;0;0.92724500
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;HK;0;0.01283200
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;1;100;Song;HR;0;0.00464200
2021-11-09;2021-09;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;194694523706;5;100;Song;HU;0;0.01594900
